"set_num","name","year","theme_id"
"10736-1","Anna & Elsa's Frozen Playground",2017,593
"10739-1","Shark Attack",2017,597
"10743-1","Smokey's Garage",2017,615
"10746-1","Mia's Farm Suitcase",2017,595
"10811-1","Backhoe Loader",2017,632
"10824-1","Miles' Space Adventures",2017,629
"10833-1","Preschool",2017,636
"10836-1","Neighborhood (Town Square)",2017,636
"10839-1","Shooting Gallery",2017,504
"10842-1","Batcave Challenge",2017,653
"10845-1","My First Carousel",2017,504
"10848-1","My First Bricks",2017,505
"10851-1","My First Bus",2017,504
"10854-1","Creative Box",2017,505
"10857-1","Piston Cup Race",2017,506
"12201420-1","The Lego Ninjago Movie: Garmageddon in Ninjago City!",2017,497
"20201214-1","Ninjago Official Annual 2017",2017,497
"21034-1","London",2017,253
"21037-1","LEGO House",2017,252
"21131-1","The Ice Spikes",2017,577
"21134-1","The Waterfall Base",2017,577
"21137-1","The Mountain Cave",2017,577
"21309-1","NASA Apollo Saturn V",2017,576
"241701-1","Mr. Spry and His Lemonade Stand",2017,600
"271712-1","Clay and Training Stand",2017,605
"271715-1","Lance's Micro Limo",2017,605
"271718-1","Aaron",2017,605
"271721-1","Clay's Mini Falcon",2017,605
"30323-1","My First Fish",2017,504
"30324-3","My Town: Girl",2017,636
"30338-1","Fire Car",2017,295
"30353-1","Tractor",2017,56
"30376-1","Knighton Rider",2017,605
"30379-1","Quake Mech Micro Build",2017,616
"30402-1","Snowboard Tricks",2017,494
"30427-1","Zane's Ice Tank - Polybag",2017,616
"30475-1","Off Roader",2017,22
"30478-1","Jolly Santa",2017,228
"30521-1","The Mini Batmobile",2017,484
"30546-1","Krypto Saves the Day",2017,617
"30608-1","Kendo Lloyd Polybag",2017,616
"30611-1","R2-D2",2017,158
"31055-1","Red Racer",2017,672
"31058-1","Mighty Dinosaurs",2017,672
"31064-1","Island Adventures",2017,672
"31067-1","Modular Poolside Holiday",2017,672
"31070-1","Turbo Track Racer",2017,672
"3850060-1","Fish Tank",2017,410
"40170-1","Build My City Accessory Set",2017,62
"40174-1","Iconic Chess Set",2017,502
"40177-1","City Jungle Explorer Kit",2017,614
"40236-1","Romantic Valentine Picnic",2017,232
"40240-1","Monthly Mini Model Build February 2017 - Raccoon",2017,409
"40243-1","Monthly Mini Model Build May 2017 - Racecar",2017,409
"40246-1","Monthly Mini Model Build August 2017 - Rainbow Fish",2017,409
"40249-1","Monthly Mini Model Build November 2017 - St. Bernard Dog",2017,409
"40252-1","Mini VW Beetle",2017,22
"40256-1","Create The World",2017,598
"40262-1","Christmas Train Ride",2017,227
"40265-1","Friends Tic-Tac-Toe",2017,494
"40268-1","R3-M2",2017,158
"40296","Lego house build your meal",2017,411
"40308-1","Lester",2017,599
"41145-1","Ariel and the Magical Spell",2017,579
"41148-1","Elsa's Magical Ice Palace",2017,579
"41183-1","The Goblin King's Evil Dragon",2017,600
"41186-1","Azari & the Goblin Forest Escape",2017,600
"41230-1","Batgirl Batjet Chase",2017,617
"41234-1","Bumblebee Helicopter",2017,617
"41237-1","Batgirl Secret Bunker",2017,617
"41300-1","Puppy Championship",2017,494
"41303-1","Puppy Playground",2017,496
"41306-1","Mia's Beach Scooter",2017,494
"41309-1","Andrea's Musical Duet",2017,494
"41312-1","Heartlake Sports Center",2017,494
"41315-1","Heartlake Surf Shop",2017,494
"41318-1","Heartlake Hospital",2017,494
"41321-1","Snow Resort Off-Roader",2017,494
"41324-1","Snow Resort Ski Lift",2017,494
"41485-1","Finn",2017,610
"41488-1","Master Wu",2017,610
"41497-1","Spider-Man & Venom",2017,610
"41586-1","Batgirl",2017,610
"41589-1","Captain America",2017,610
"41592-1","The Hulk",2017,610
"41595-1","Belle",2017,610
"42058-1","Stunt Bike",2017,1
"42061-1","Telehandler",2017,1
"42063-40","Technic 40 year anniversary model (42057 + 42061 + 42063)",2017,1
"42066-1","Air Race Jet",2017,1
"42070-1","6x6 All Terrain Tow Truck",2017,1
"45024-1","STEAM Park",2017,516
"45499-1","Sorting Top Tray",2017,528
"471702-1","Mia",2017,494
"5004914-1","Armor Pod",2017,605
"5004920-1","Ski Pod",2017,494
"5004930-1","Accessory pack",2017,484
"5004933-1","Build to Learn",2017,507
"5004938-1","Collectible Minifigures - Ninjago",2017,535
"5004941-1","Collectible Minifigures - Classic",2017,535
"5005119-1","Jay Minifigure Link Watch",2017,501
"5005167-1","Stormtrooper Minifigure Link Watch",2017,501
"5005207-1","Batman Lunch Set",2017,501
"5005212-1","Boba Fett and Darth Vader Link Watch",2017,501
"5005222-1","Batman Minifigure Alarm Clock",2017,501
"5005226-1","Batgirl Minifigure Alarm Clock",2017,501
"5005229-1","The Joker Minifigure Alarm Clock",2017,501
"5005299-1","Batgirl Minifigure Key Light",2017,503
"5005317-1","Easter Bunny Batman Minifigure Key Light",2017,503
"5005356-1","Red/Blue Brick Print Heritage Backpack",2017,501
"5005392-1","Kai Minifigure Key Light",2017,503
"5005470-1","BB-8 Figure Link Watch",2017,501
"55555-1","Star Wars™ Mini Millennium Falcon",2017,159
"561703-1","Fruit Bar",2017,494
"561706-1","Home Bakery",2017,494
"60137-1","Tow Truck Trouble",2017,61
"60140-1","Bulldozer Break-In",2017,61
"60143-1","Auto Transport Heist",2017,61
"60146-1","Stunt Truck",2017,52
"60149-1","4x4 with Catamaran",2017,52
"60152-1","Sweeper & Excavator",2017,52
"60155-1","City Advent Calendar",2017,208
"60158-1","Jungle Cargo Helicopter",2017,614
"60161-1","Jungle Exploration Site",2017,614
"60164-1","Sea Rescue Plane",2017,55
"60167-1","Coast Guard Head Quarters",2017,55
"624210-1","Lego house 6 bricks",2017,411
"66555-1","Star Wars Super Pack 2 in 1",2017,158
"66558-1","Friends Super Pack 5 in 1",2017,494
"70348-1","Lance's Twin Jouster",2017,605
"70351-1","Clay's Falcon Fighter Blaster",2017,605
"70354-1","Axl's Rumble Maker",2017,605
"70357-1","Knighton Castle",2017,605
"70361-1","Macy's Bot Drop Dragon",2017,605
"70364-1","Battle Suit Aaron",2017,605
"70372-1","Combo NEXO Powers Wave 1",2017,605
"70607-1","City Chase",2017,616
"70610-1","Flying Jelly Sub",2017,616
"70613-1","Garma Mecha Man",2017,616
"70616-1","Ice Tank",2017,616
"70620-1","NINJAGO® City",2017,616
"70623-1","Destiny's Shadow",2017,435
"70626-1","Dawn of Iron Doom",2017,435
"70901-1","Mr. Freeze Ice Attack",2017,484
"70904-1","Clayface Splat Attack",2017,484
"70907-1","Killer Croc Tail-Gator",2017,484
"70910-1","Scarecrow Special Delivery",2017,484
"70913-1","Scarecrow Fearful Face-off",2017,484
"70916-1","The Batwing",2017,484
"71017-0","LEGO Minifigures - The LEGO Batman Movie Series {Random bag}",2017,609
"71017-11","Red Hood",2017,609
"71017-14","Orca",2017,609
"71017-17","March Harriet",2017,609
"71017-2","Glam Metal Batman",2017,609
"71017-3","Fairy Batman",2017,609
"71017-6","Barbara Gordon",2017,609
"71017-9","Dick Grayson",2017,609
"71018-11","Retro Spaceman",2017,611
"71018-14","Dance Instructor",2017,611
"71018-17","Minifigures - Series 17 - Complete 16 Sets",2017,611
"71018-3","Gourmet Chef",2017,611
"71018-6","Hot Dog Man",2017,611
"71018-9","Connoisseur",2017,611
"71019-11","Shark Army General #1",2017,618
"71019-14","Shark Army Great White",2017,618
"71019-17","Gong & Guitar Rocker",2017,618
"71019-2","Spinjitzu Training Nya",2017,618
"71019-22","The LEGO Ninjago Movie CMF - 20 Sets",2017,618
"71019-5","Garmadon",2017,618
"71019-8","Cole",2017,618
"71255-1","Teen Titans Go! Team Pack",2017,604
"71267-1","Goonies Level Pack",2017,604
"71343-1","The Powerpuff Girls Fun Pack",2017,604
"71348-1","Harry Potter Fun Pack",2017,604
"75160-1","U-Wing Microfighter",2017,185
"75163-1","Krennics Imperial Shuttle Microfighter",2017,159
"75166-1","First Order Transport Speeder Battle Pack",2017,612
"75169-1","Duel on Naboo",2017,166
"75172-1","Y-Wing Starfighter",2017,185
"75175-1","A-Wing Starfighter",2017,158
"75178-1","Jakku Quadjumper",2017,158
"75182-1","Republic Fighter Tank",2017,168
"75184-26","Star Wars Advent Calendar - All Sets",2017,209
"75187-1","BB-8",2017,612
"75190-1","First Order Star Destroyer",2017,612
"75523-1","Scarif Stormtrooper",2017,185
"75526-1","Elite TIE Fighter Pilot",2017,612
"75530-1","Chewbacca",2017,612
"75877-1","Mercedes-AMG GT3",2017,601
"75880-1","McLaren 720S",2017,601
"75883-1","MERCEDES AMG PETRONAS Formula One Team",2017,601
"76070-1","Mighty Micros: Wonder Woman vs. Doomsday",2017,482
"76073-1","Mighty Micros: Wolverine vs. Magneto",2017,493
"76077-1","Iron Man: Detroit Steel Strikes",2017,493
"76080-1","Ayesha's Revenge",2017,483
"76083-1","Beware the Vulture",2017,493
"76086-1","Knightcrawler Tunnel Attack",2017,482
"79801412-1","City: Freeze! Police!",2017,497
"853632-1","Batman Key Chain",2017,503
"853635-1","Catwoman Key Chain",2017,503
"853638-1","BATMAN MINIFIGURE COLLECTOR FRAME",2017,609
"853642-1","Batman Mask",2017,501
"853646-1","Harley Quinn Hammer",2017,501
"853649-1","Batman Notebook with Stud Cover",2017,501
"853652-1","Batman Minifigure Plush",2017,501
"853659-1","City Police Handcuffs",2017,501
"853665-1","Iconic Tumbler",2017,501
"853668-1","Iconic Drinking Bottle",2017,501
"853671-1","Heartlake City Playmat 2017 with Parts",2017,494
"853679-1","Forbidden Power Shield",2017,501
"853683-1","Jestro Key Chain",2017,503
"853686-1","Clay Key Chain",2017,503
"853689-1","Vermillion Sword",2017,501
"853692-1","Nya Minifigure Plush",2017,501
"853696-1","Jay Key Chain",2017,503
"853699-1","Nya Key Chain",2017,503
"853702-1","Movie Maker Set",2017,616
"853705-1","Y-Wing Pilot Key Chain",2017,503
"853708-1","Rocket Key Chain",2017,503
"891723-1","Kai",2017,435
"891726-1","Vermillion Warrior",2017,435
"891729-1","Kai",2017,435
"891732-1","Chen",2017,435
"911720-1","The Ghost",2017,182
"911724-1","A-Wing",2017,182
"911727-1","Rey's Speeder",2017,184
"911730-1","Y-Wing",2017,158
"951703-1","Diver and Shark",2017,52
"9780241295052-1","City - Bulldozer Break-In",2017,497
"9781338113686-1","Ninjago: Hands of Time",2017,497
"9781465455765-1","DK Readers Level 1: Nexo Knights: Stop the Stone Monsters",2017,497
"9781465460783-1","DC Comics Super Heroes-The Awesome Guide",2017,497
"9781465461186-1","The Lego Ninjago Movie: The Making of the Movie",2017,497
"9781465463258-1","Nexo Knights: Character Encyclopedia",2017,497
"9781789050455-1","Star Wars Rebels Forever",2017,497
"COMCON053-1","Deadpool Duck - San Diego Comic-Con 2017 Exclusive",2017,535
"COWS-2","Cities of Wonders - Singapore: Kaya Toast, Eggs & Kopi Set",2017,619
"COWS-5","Cities of Wonders - Singapore: Nyonya Kueh",2017,619
"COWT-2","Cities of Wonders - Taiwan: Taichung Railway Station",2017,619
"DCBHZ-1","Wonder Woman",2017,610
"TRADINGCARD-1","Create the World Trading Cards",2017,301
"TRUFRIENDS-1","Wishing Well",2017,494
"10262-1","James Bond Aston Martin DB5",2018,673
"10401-1","Rainbow Fun",2018,621
"10404-1","Ocean's Bottom",2018,621
"10713-1","Creative Suitcase",2018,621
"10717-1","Bricks Bricks Bricks",2018,621
"10750-1","Road Repair Truck",2018,591
"10754-1","Spider-Man vs. Scorpion Street Showdown",2018,596
"10757-1","Raptor Rescue Truck",2018,620
"10760-1","Underminer Bank Heist",2018,591
"10763-1","Stephanie's Lakeside House",2018,494
"10858-1","My First Puzzle Pets",2018,504
"10861-1","My First Emotions",2018,504
"10864-1","Large Playground Brick Box",2018,504
"10868-1","Farm Pony Stable",2018,632
"10871-1","Airport",2018,632
"10874-1","Steam Train",2018,634
"10877-1","Belle's Tea Party",2018,640
"10880-1","T. Rex Tower",2018,504
"11915-1","Ninjago: Build Your Own Adventure: Greatest Ninja Battles",2018,497
"121802-1","Owen and Lookout Tower",2018,602
"21039-1","Shanghai",2018,253
"21047-1","Las Vegas",2018,253
"21140-1","The Chicken Coop",2018,577
"21143-1","The Nether Portal",2018,577
"21146-1","The Skeleton Attack",2018,577
"211804-1","Harley Quinn",2018,484
"21314-1","TRON: Legacy",2018,576
"271825-1","Aaron",2018,605
"271828-1","Lance",2018,605
"271831-1","Macy",2018,605
"30326-0","Farm - Random Bag",2018,632
"30326-3","Farm - Goat",2018,632
"30339-1","Traffic Light Patrol",2018,591
"30358-1","Dragster",2018,52
"30380-1","Kylo Ren's Shuttle",2018,158
"30403-1","Olivia's Remote Control Boat",2018,494
"30406-1","Unikitty Roller Coaster Wagon",2018,625
"30498-1","Imperial AT-Hauler",2018,159
"30526-1","The Mini Ultimate Batmobile",2018,484
"30532-1","Turbo",2018,435
"30542-1","Cute Pug",2018,672
"30552-1","Ariel's Underwater Symphony",2018,579
"30617-1","Green Lantern, Jessica Cruz",2018,482
"31073-1","Mythical Creatures",2018,672
"31076-1","Daredevil Stunt Plane",2018,672
"31079-1","Sunshine Surfer Van",2018,672
"31083-1","Cruising Adventures",2018,672
"3850065-1","Parisian Guy",2018,410
"4000028-1","House",2018,367
"4000031-1","Exclusive T. Rex",2018,602
"40187-1","Flowers",2018,301
"40198-1","Ludo game",2018,598
"40270-1","Bee",2018,610
"40273-1","Turkey",2018,610
"40277-1","Car and Petrol Pump",2018,409
"40280-1","Tractor",2018,409
"40283-1","Snail",2018,409
"40286-1","Ice Dragon",2018,409
"40289-1","Diagon Alley",2018,667
"40292-1","Christmas Gift Box",2018,227
"40299-1","Kessel Mine Worker",2018,624
"40302-1","Become My City Hero",2018,61
"40305-1","LEGO Brand Store",2018,598
"40309-1","Food Accessories",2018,646
"40312-1","Street Lamps",2018,646
"40315-1","Ninjago Temple Journey",2018,502
"40358-1","Bean There, Donut That",2018,598
"41151-1","Mulan's Training Day",2018,579
"41154-1","Cinderella's Dream Castle",2018,579
"41157-1","Rapunzel's Travelling Caravan",2018,579
"41192-1","Azari & the Fire Lion Capture",2018,600
"41195-1","Emily & Noctura's Showdown",2018,600
"41288-1","Mojo Jojo Strikes",2018,654
"41329-1","Olivia's Deluxe Bedroom",2018,494
"41333-1","Olivia's Mission Vehicle",2018,494
"41336-1","Emma's Art Café",2018,494
"41340-1","Friendship House",2018,494
"41343-1","Heartlake City Airplane Tour",2018,494
"41346-1","Friendship Box",2018,494
"41349-1","Drifting Diner",2018,494
"41352-1","The Big Race Day",2018,494
"41452-1","Prince Puppycorn Trike",2018,625
"41455-1","Unikingdom Creative Brick Box",2018,625
"41598-1","The Flash",2018,610
"41601-1","Cyborg",2018,610
"41604-1","Iron Man MK50",2018,610
"41607-1","Gamora",2018,610
"41610-1","Tactical Batman & Superman",2018,610
"41613-1","Mr. Incredible & Frozone",2018,610
"41616-1","Hermione Granger",2018,610
"41619-1","Darth Vader",2018,610
"41622-1","Peter Venkman & Slimer",2018,610
"41625-1","Minnie Mouse",2018,610
"41628-1","Princess Leia Organa",2018,610
"41631-1","Newt Scamander & Gellert Grindelwald",2018,610
"41775-1","Rainbow Unikitty",2018,625
"41775-12","Dessert Puppycorn",2018,625
"41775-15","Unikitty! Blind Bags Series 1 - Complete - All Parts",2018,625
"41775-4","Dinosaur Unikitty",2018,625
"41775-7","Dessert Unikitty",2018,625
"42071-1","Dozer Compactor",2018,7
"42074-1","Racing Yacht",2018,10
"42077-1","Rally Car",2018,12
"42080-1","Forest Machine",2018,5
"42083-1","Bugatti Chiron",2018,5
"45804-1","Hydro Dynamics",2018,398
"471801-1","Dolphin and Crab",2018,494
"5005230-1","Zane's Kendo Training Pod",2018,435
"5005237-1","Friendship Rings",2018,494
"5005244-1","Teen Groot Key Chain",2018,503
"5005251-1","Penguin Suit Girl",2018,535
"5005255-1","Collectible Minifigures - Jurassic World",2018,535
"5005272-1","Our Community Pack",2018,516
"5005375-1","Minifigure Display Case 16",2018,501
"5005509-1","Brick Pouch Red",2018,501
"5005512-1","Brick Pouch Green",2018,501
"5005515-1","Brick Lunch Bag Yellow",2018,501
"5005518-1","Brick Lunch Bag Gray",2018,501
"5005521-1","Brick Backpack Orange",2018,501
"5005530-1","Brick Lunch Bag Pink",2018,501
"5005533-1","Brick Lunch Bag Black",2018,501
"5005666-1","Animal Atlas",2018,497
"561802-1","Andrea's Fashion Design Studio",2018,494
"561805-1","Veterinary Cabinet",2018,494
"561808-1","Pug Pamper Set",2018,494
"60170-1","Off-Road Chase",2018,64
"60173-1","Mountain Arrest",2018,61
"60176-1","Wild River Escape",2018,52
"60179-1","Ambulance Helicopter",2018,60
"60182-1","Pickup & Caravan",2018,52
"60185-1","Mining Power Splitter",2018,52
"60190-1","Arctic Ice Glider",2018,65
"60193-1","Arctic Air Transport",2018,65
"60196-1","Arctic Supply Aircraft",2018,65
"60200-1","Capital City",2018,63
"60204-1","City Hospital",2018,60
"6244853-1","Lion Dance",2018,206
"6252808-1","Chewbacca",2018,158
"6252812-1","Luke Skywalker",2018,158
"6258620-1","60th Anniversary Classic Wooden Duck",2018,599
"6258624-1","60th Anniversary Classic Truck",2018,598
"66593-1","2-In-1 Value Pack",2018,610
"70628-1","Lloyd - Spinjitzu Master",2018,435
"70632-1","Quake Mech",2018,616
"70635-1","Jay - Spinjitzu Master",2018,435
"70638-1","Katana V11",2018,435
"70641-1","Ninja Nightcrawler",2018,435
"70644-1","Golden Dragon Master",2018,435
"70647-1","Kai - Dragon Master",2018,435
"70651-1","Throne Room Showdown",2018,435
"70654-1","Dieselnaut",2018,435
"70657-1","Ninjago City Docks",2018,616
"70919-1","The Justice League Anniversary Party",2018,484
"70923-1","The Bat-Space Shuttle",2018,484
"71020-10","Vacation Alfred",2018,609
"71020-13","Wonder Twin Jayna",2018,609
"71020-16","Jor-El",2018,609
"71020-19","Black Canary",2018,609
"71020-21","Batman Movie Series 2 - Complete - All Parts",2018,609
"71020-3","Clock King",2018,609
"71020-6","Swimming Pool Batman",2018,609
"71020-9","Vacation Batgirl",2018,609
"71021-10","Birthday Cake Guy",2018,622
"71021-13","Race Car Guy",2018,622
"71021-16","Birthday Party Boy",2018,622
"71021-19","Minifigure Series 18 - Sealed Box",2018,622
"71021-4","Party Clown",2018,622
"71021-7","Dragon Suit Guy",2018,622
"71022-0","Harry Potter and Fantastic Beasts Series 1 - Random Bag",2018,656
"71022-11","Sybil Trelawney",2018,656
"71022-14","Alastor Mad-Eye Moody",2018,656
"71022-17","Newt Scamander",2018,656
"71022-2","Hermione Granger",2018,656
"71022-22","Percival Graves",2018,656
"71022-3","Ron Weasley",2018,656
"71022-6","Neville Longbottom",2018,656
"71022-9","Lord Voldemort",2018,656
"72001-1","Lance’s Hover Jouster",2018,605
"72004-1","Tech Wizard Showdown",2018,605
"75181-1","Y-Wing Starfighter",2018,171
"75195-1","Ski Speeder vs First Order Walker Microfighter",2018,158
"75198-1","Tatooine Battle Pack",2018,158
"75201-1","First Order AT-ST",2018,158
"75204-1","Sandspeeder",2018,158
"75207-1","Imperial Patrol Battle Pack",2018,624
"75210-1","Moloch's Landspeeder",2018,624
"75213-1","Star Wars Advent Calendar",2018,209
"75216-1","Snoke's Throne Room",2018,612
"75219-1","Imperial AT-Hauler",2018,624
"75222-1","Betrayal at Cloud City",2018,174
"75512-1","Millennium Falcon Cockpit",2018,624
"75535-1","Han Solo",2018,624
"75884-1","1968 Ford Mustang Fastback",2018,601
"75887-1","Porsche 919 Hybrid",2018,601
"75926-1","Pteranodon Chase",2018,602
"75929-1","Carnotaurus Gyrosphere Escape",2018,602
"75932-1","Jurassic Park Velociraptor Chase",2018,602
"75951-1","Grindelwald's Escape",2018,667
"75954-1","Hogwarts Great Hall",2018,667
"75987-1","Omnic Bastion",2018,669
"76089-1","Scarlet Spider vs Sandman",2018,482
"76092-1","Batman vs Harley Quinn",2018,482
"76095-1","Black Manta Strike",2018,482
"76098-1","Speed Force Freeze Persuit",2018,482
"76101-1","Outrider Dropship Attack",2018,493
"76104-1","The Hulkbuster Smash-Up",2018,493
"76108-1","Sanctum Sanctorum",2018,493
"76111-1","Brother Eye Takedown",2018,484
